Sample_ID,Component 1,Component 2,Component 3,Component 4,Component 5,Component 6,Component 7,Component 8,Component 9,Component 10,Component 11,Component 12,Component 13,Component 14
302,-0.015033629063883381,0.013349763866614111,0.01267985005862653,0.0028179385779859086,0.037677925803669354,-0.0064721914866292425,-0.016510894978589603,0.015953016846993386,0.01864377809639005,0.037373850127234085,0.016223223623144496,-0.022396660530852604,0.005282423100036721,-0.03425412590205281
303,0.0031412025903500384,-0.0051885923699705,-0.003871367225944309,-0.001655927582878126,0.050370180146856854,0.01419794267735023,-0.027374096407806078,-0.014713377996877362,0.021290607461931094,-0.0121134135987021,-0.02337048339887233,-0.008988021373828838,0.02032970182312433,0.005506421324818534
304,-0.03143539670934944,-0.022484482404529847,-0.014515247719243065,0.03912984965438114,0.02314182123793453,0.004178948264731067,0.014685228821538525,0.0026519330471635656,-0.0059250268606597534,-0.022126891728649258,-0.0007693572675014555,-0.010140823440307228,-0.016296186230059212,-0.020612480164639246
305,-0.0061469379238187774,-0.023103234603936193,0.00014897161241987872,0.012467952047595755,-0.022433934396606802,-0.017055705050099717,0.007983338683256735,0.016716293807012013,-0.020253986343386255,0.019986571244724808,0.0003931062325587048,0.040006616796239576,0.0047524903327044975,-0.04143808702814133
306,-0.03546312547639761,0.0022878231165597658,0.043318624841957795,-0.045382481353347465,-0.048210400869275895,-0.04231726272218022,-0.01358715547569178,0.021146428579369027,-0.0007962613920600081,-0.02655496671952516,-0.03373360785520059,-0.005245975567883184,0.01720864907186364,-0.05090652065694639
307,-0.016393980045297348,-0.01981761523798617,-0.034558334786529046,0.010219748805766413,0.0037405852052739964,0.007709657189920225,0.017364152721179003,-0.017480317065260202,0.0033237456804285355,-0.03220084727643265,0.010213262087867443,-0.020739299162369555,-0.021062977625293706,0.02223507711615602
308,0.0018246114534477302,0.010409448216345867,-0.0021089092490661323,-0.03136387539700891,-0.0113366778488631,0.021776609076948634,-0.013513672132782574,-0.013730668723136344,-0.014426679265811437,0.001287791004304474,-0.011642599266635129,0.023844328431093114,0.03188344202556611,0.028426007707845157
309,0.029570610363191502,-0.026786438144225974,0.08276474432445116,0.04904197883719545,-0.02185225051396321,-0.08516658436420307,-0.0032075666809002743,0.008868096616506291,0.037947839422299096,0.060431592869628,0.00843660489230231,-0.044900729926583165,0.06509314296452662,0.08912534075455872
310,0.0059921662376646034,0.007113643299763119,0.022542793476938834,0.002814296031724769,0.0013405465404590507,0.009686744683165823,0.04996219468095387,-0.039509915064018845,0.005926829207676452,-0.010555747943745307,0.005520162068890072,-0.023527032848571237,0.025105336042079936,0.02164558879922029
311,-0.012544777894932404,-0.01692895044287977,-0.030094948307899723,0.017990051960956998,0.0017970010926746712,0.0003431898023560628,-0.01312723132937347,-0.011162318067351712,0.007291323790311716,-0.01717392353974462,0.013816471362933362,-0.01930808808086514,-0.026098902589412446,0.012860154025005916
312,0.0006335296018486236,0.007071634486647407,0.020464002088867755,-0.007102588344415015,0.0095365714461915,0.023050972257587996,-0.0402056883847889,0.0012953296878955585,-0.020346258682058773,0.03218151344850954,-0.008525091372653937,0.013688126420352182,0.0155824997692468,0.01053075515598752
313,0.008396675529258768,-0.03675243862027603,-0.03179782433656553,0.03198962349941179,-0.009773590775507346,-0.0005811080179251752,-0.029249809054988946,-0.012144001515535805,-0.007322926869835294,-0.03817267854185844,-0.017703000015298894,0.025093853630350788,0.015466411250278719,-0.01792111682658043
314,-0.010518385414439575,-0.04882419417405627,0.017443849996734467,0.02428923547452833,0.009229306703912607,0.013290714955016564,-6.377860300574336e-05,0.0017756202639570527,0.005056815941604405,0.032344177020955815,0.004572962255037673,0.027450043816200302,-0.047007260611359125,-0.0205091935120713
315,0.04547994864746797,-0.01154814685551569,0.016599309281132384,0.024573181195620936,-0.026328864290885906,0.007236129178650367,0.004816838697138105,0.06666897972214532,-0.024773592447000187,0.05250875102385035,-0.053587338631468515,0.014209327959613762,0.02147952862679486,-0.0046373840062763705
316,-0.001455227899615111,-0.0018525441557702494,-0.01757895709538847,0.01017535418097842,0.018394230024512737,-0.019504897487260992,-0.0030459017176593696,0.01900396753308519,0.030572910738556856,0.0035522731531824354,-0.014269421313599994,0.03368669910159573,0.01587239610705545,-0.04152674530799966
317,-0.01428299125119851,0.009478084765137958,-0.01131760910796329,0.013526240449001222,0.008099185456228385,0.0264267731134451,0.0009347006828855762,-0.006881446152359667,-0.02170853310957246,-0.015621446772141254,0.00823061746552316,-0.027718385802908647,0.0035120547602832688,0.016720826084439363
318,0.002378554509390015,0.020998498543861273,-0.0004644673890280427,-0.0023913098459398437,-0.008872079831760495,0.02881931972768123,-0.0592523625282948,0.007423422681219325,-0.016298017249768135,0.028809212270819177,0.010847103571714204,-0.0007622675069461838,0.008071864318316998,0.034457504425730055
319,0.016494086779606898,-0.0013195042688392122,-0.014770000370517303,0.020116226846866387,-0.010972216258168447,0.007152067624442018,-0.008537172091863564,-0.007300015786022036,-0.0039061514662084833,-0.012469571765711337,0.01815225299942287,-0.009951581587349148,0.01807134922904404,-0.041171385895108686
320,-0.0027019055440317846,-0.032303737829828795,-0.0063678062243900085,0.009797488830693249,-0.008559203779569629,-0.0013705012777025774,-0.019565354870869578,0.01077062184222552,-0.0015346123553126728,0.011449843112572963,-0.003725515891568716,0.03314741160804451,0.0008964073391834319,-0.01356857991238639
321,-0.005121084847179108,-0.009685111031218229,-0.003235185873374299,0.011622531191489678,0.027357076817979567,0.012041639087334534,-0.040719963297213925,-0.0005138151551923595,-0.001404356264453131,-0.004217902364997634,-0.010471707473416992,-0.003439722152169644,0.0022493387374083514,0.01261889748046329
322,-0.014158230860898334,-0.017046500404206372,0.03861334949046268,-0.0476292345047333,0.023091769551426042,-0.01737800550792299,-0.0045412186544232375,-0.0042132385620197044,-0.0305416963842386,0.024228844641503856,-0.012993915063691533,-0.0005889411739133993,0.04022768380915073,-0.009828978874184071
323,0.03518118912146466,-0.006225906753175186,0.00964611053898018,-0.05498982862482338,0.018284734072004708,0.006338448999568705,-0.016799347151274565,-0.034229378458672625,0.0425394249396537,0.004535749472500829,0.026594839640114137,-0.03890206327234158,0.013916992507496007,0.0018766368246339636
324,-0.0011218508168742017,0.020159189731967064,-0.01990590364476611,0.026699506686346464,0.015640194305683176,0.016324503142954184,0.004531228701982424,-0.008245108268600943,-0.018806272048451617,-0.02973910670944793,-0.016585636982725437,-0.013405162121453672,0.031064773738420794,-0.020214325928275968
325,0.001540081130012146,-0.018520873099917685,0.002856977286077866,-0.006537262702810953,-0.022401434685173714,0.009722995290555066,-0.00633826548399194,-0.005393866889133031,-0.015202125085868387,0.009414427576149083,0.00017865021261288463,0.03854184541094647,0.006455160559773766,0.0006206155262702864
326,0.007960108548341869,-0.004259012861749228,-0.013143842823590558,0.0045670824982641115,-0.036929499915970346,0.00863074428267953,0.014501958433359332,-0.007989329795830833,-0.02551967876931756,-0.010433336045646632,-0.007603400210799422,0.04300476653498288,0.021673364055840097,-0.01759210843443384
327,0.03560866616870392,-0.02026194136388688,-0.01601183986175925,-0.009771147824370035,-0.025146370141304854,-0.03141099309598936,0.01220246486667122,0.0495866505806901,-0.018860267645076558,0.007952489646617015,-0.02692598268923944,-0.03232670141643464,0.025721822024540493,0.01427667426384227
328,0.00021689675457295024,0.015062369394969485,-0.014751253693053223,-0.039520826423321685,-0.039919970483396114,-0.014455792133315444,0.022846732756147764,0.00823880625594924,0.005155655691116691,0.01930694412887612,0.012456887274237292,0.0321757283295931,0.02100112855330941,-0.0004988672539847654
329,0.052702971786104724,-0.0321069096220782,-0.008089938109932863,-0.039960042703302695,-0.018874029076731202,-0.03345998949239348,-0.014492091935687828,0.041417257455166875,-0.0037281621126117174,0.02084654635402673,-0.017984721722265725,-0.05742718925415419,0.04775519064831715,0.021589515561425472
330,-0.0068761102160839705,0.030148928977586083,-0.021098393919389825,0.045651863638393304,0.0025994539841070405,0.01787969592872939,-0.012070711192067622,0.015666173652911612,-0.018478750420459406,-0.01711794157085658,0.016768938094110036,-0.022066106987542668,0.011525677110508802,-0.015508481832502401
331,-0.0036562047648374704,0.0023461106091193073,-0.0021834171559039113,-0.002594860389831227,-0.028960715823075193,0.015048100754428952,0.005262975922126733,0.0028083516444910306,-0.036399915659534064,0.0038702916259824643,0.009087626861624697,0.0134130989914967,0.004224118125609169,0.01536808240843162
332,0.023654372981366908,-0.03940119775253486,0.004413066849123616,-0.019056528403533633,-0.038525992607474364,0.02698322755068562,0.003358862466168357,-0.040431715900681724,-0.03205302653535578,-0.02035835209590444,0.012389548562823994,0.0048542747191004446,0.007710240922205087,0.00974869918936712
333,-0.01040569904052605,-0.004398312627192524,-0.0022599009000806173,0.019759493072574193,-0.0143837645104163,0.023437911192218098,0.020402340838898553,0.003058486780102184,0.001423014994410135,0.013963898877454582,0.03335624139193364,-0.0024390251464261876,-0.0350150224407433,-0.013271703024820397
334,-0.0028797584025880745,0.0008485973733993844,-0.008713376992554894,-0.0067734414547211555,-0.008014469005572166,0.004881360780281702,0.006313486304120165,0.004763403565855222,0.018039221357151206,0.02081654491803495,-0.008666752635164535,0.040066619739194106,-0.004880732568113166,-0.0006471996233095203
335,0.007562995316387268,-0.027262692271083733,-0.024333253915741856,0.0035839433937681865,0.011769336320853495,-0.0002453052918570532,0.006469423138373333,-0.020176306381831217,0.013901802111216019,-0.028052572621136345,-0.028319636499122884,0.023474159259265,0.017000165760632617,-0.018197684130159358
336,-0.013214033621841141,-0.006908264923938878,-0.039338932043860304,0.01058143164818192,-0.01627704997400248,0.01121418590996641,-0.0027752347670607774,-0.00021927800293293064,0.008481963887471272,-0.01332038684565351,0.016034414438428336,0.0033670503756294593,-0.029915909986085728,0.03289426187841766
337,-0.0071162042798877615,-0.02277929196613491,-0.015212951408990096,0.04303816689116412,0.0261269172242515,0.003943203958439951,-0.0084856617030901,0.012183110017678099,0.014114303904662723,-0.007081257906430995,-0.01901657129536995,0.0217567889791274,-0.011132499176349245,-0.024084643083106913
338,-0.007045850183045828,0.02093346246871925,-0.025936823634435682,0.02601470418284803,-0.022994047881251645,0.01593730088219849,0.015168587357875418,0.015089617827612823,-0.011054937658563245,-0.012754762541862617,0.01029467126385092,0.008039087180137277,0.01372888203730832,-0.01826687472843555
339,-0.009563301417747645,0.013212978689345052,-5.7329460795879257e-05,0.018513551497431,-0.0005390799965216997,0.024455008862107868,-0.03798835368725365,0.013691464685923029,-0.031268313107734515,-0.004732239616312782,0.004904321934780931,-0.013760076786075803,0.02695077899214854,0.012709245037820427
340,-0.01299454586760491,-0.01347228850910115,-0.026271902441750716,0.01778792215145615,0.02817139504364772,0.00120623037790168,-0.013372863979272695,0.011684243945322997,0.035250323792891676,0.0016468723153230552,-0.001120238664230149,-0.0006430246852810012,-0.03222364862305901,0.0132036010079393
341,-0.027370644535907977,0.02396753863497093,0.03616935372795189,-0.03125216729998114,-0.014669376203067042,0.00450054474358501,-0.036199177215899374,0.00922879717856096,0.013281009064773704,-0.014736423692008678,-0.03048716065591422,-0.009962847415920628,-0.0029949375072920686,-0.0003790978815434661
342,-0.020398349065453836,-0.0012440761761689657,-0.006842725926669228,0.0022194124662086438,0.0255733768524198,-0.020970794616457372,-0.02773427733457402,0.020069026902875712,0.01382875123755373,0.017496457618187924,0.003220710218051735,-0.004100642239220031,0.022060945998952843,-0.01580663965925687
343,-0.016825574041264623,-0.02699409693240475,0.037464179828564335,-0.0028917693717642797,-0.01453139580250582,0.0038585416622202557,0.02771726589105425,-0.009087192312363703,-0.02520687718058798,0.0051239512010840624,-0.04247481611349097,0.04146324172131885,-0.026788055304192634,-0.025958851324843865
344,0.004546341419490901,-0.0033230997482587366,-0.016347859944988212,-0.008139958197174552,-0.004381842439913581,0.012857507018162614,0.017972987186245536,-0.018945400901964927,-0.005844867874498796,-0.024851814307057307,-0.018817503834018996,0.01023227488413171,0.022348508899010095,0.008915440059400056
345,-0.009796797616074767,-0.025766367261565,-0.01776742500852906,0.03945357695754379,0.022832570052686785,0.005257659784874235,-0.005174353303917203,0.007957450114923067,0.007785775259792201,-0.012274892176703958,-0.013282855374309602,0.006300776717658356,-0.012070810715049597,-0.016768298217664457
346,-0.006880058402419921,-0.01115841237010022,-0.011292928826657403,-0.006240306021161257,0.029493709317921713,0.004707755803985205,0.03573187976283279,-0.02542778812777666,-0.003603144164230357,-0.02414855011851742,-0.031182231811272977,5.064628872092595e-05,0.002279944275495121,0.0022391943905593096
347,-0.002501186947580534,0.03449805737852036,0.009952415184783972,0.006677343894963794,0.004629581545737627,0.025251501011901472,-0.028092466108899716,0.011980827837708328,-0.01743628328525817,0.02181656497193737,-0.004103493327491288,0.006152919092526867,0.03467322626977918,-0.0029622633838744875
348,0.004466654733584877,0.007004003348422612,0.028310964034814628,-0.028100184330736157,0.025549419491078588,0.022089448827439906,0.030429031717395208,-0.015625012406225148,0.01340288441332914,0.021833777757474096,-0.011971365075755133,0.011036159809326172,0.01220950003109043,-0.019532750422320163
349,-0.008006448872705456,0.029813441395683565,-0.03975089376985497,-0.007675518646948529,-0.000830824565564078,-0.0765684925585926,0.007561119104514357,0.0005445636294541484,0.01195398892061548,0.03605159303804194,-0.0008521140139644541,0.014961091451768336,-0.007077129353719879,-0.04111597050975966
350,-0.013070078846457788,-0.029580885199117835,0.017042744800173093,-0.0059386666354238,0.023831479768528258,-0.0003859203618619085,-0.003337218234399647,0.004962899541669979,-0.008042266723610835,0.01421468597326505,-0.005543092579083653,0.011288963618582773,-0.001449636911258824,-0.008314420584447892
351,-0.042365047676250114,-0.015027899586207137,0.00440597253055543,-0.009804336222903444,0.025353091596315647,-0.039343406386289685,0.025545789717333966,0.03388682304500876,-0.0101008232124121,0.011319939621535647,0.018586753862685643,-0.02436295018685809,0.02685512281483941,-0.048031202461155505
352,-0.027095336533463847,0.04713065371054559,0.033989144663489484,0.007779649130050323,-0.04785990667563841,0.023626718755317053,-0.00030707616371279905,0.015548551735212147,-0.002179637436104046,-0.04280803046751165,-0.02064859501124586,-0.027168448998476404,-0.020083350641614553,-0.03140098836459061
353,-0.00748160383255455,0.02738206677220398,-0.018728209747565058,0.047981273393282654,0.00893296933554718,0.018433983490150994,-0.021797399367648868,0.01663734996276492,-0.01673181728546789,-0.02302163106524984,0.0016480713605177882,-0.011955011451024155,0.04318540500687552,-0.0337403564264891
354,-0.019207940893250237,-0.016043326289386903,0.033256608622573805,-0.013078188823229192,0.015965789557068226,-0.02142506889714442,0.008490819678696119,0.018332882260393785,-0.017350802960973508,0.039753542583360196,0.02026294872783395,-0.014066264295029033,0.016155958745154377,-0.04498674545950113
355,-0.0026446610317429333,-0.022015724257651755,0.005512216618373629,-0.015392606018617179,-0.0010546092311619667,0.0034660827667799456,-0.014759632078934212,-0.017041982759279796,-0.024148664692652092,0.005232489617606357,-0.009583634438015123,0.017054602410670677,0.013035659450394421,0.004297062919936468
356,-0.0215938914746271,0.0018761151821247558,0.004333268326352336,0.02077305278404178,-0.012582623023143323,0.02009193439100679,-0.017674268965338826,0.02483243624377544,-0.018636014820220172,0.018847139646616662,0.015211193681330058,0.020295447607806927,-0.01798188883753901,0.004682780912737739
357,0.0017136001688671867,-0.020593510191687328,0.010262793704541974,-0.0012142100638912125,-0.02388320113399351,0.013128238818728913,0.01718462571528481,-0.015527333555110356,-0.03343771949511687,0.005138049399674563,-0.010841757731315717,0.039157809748893185,0.004552969838445307,-0.007099107194496057
358,-0.041520917103600126,0.005630733473346438,0.007765135605501593,-0.015544460427346968,0.03174673353832895,-0.028625216985782957,0.02117793419890439,0.029070893160998815,-0.009602721244043249,0.010854792383299769,0.017971631439786306,-0.023721807247136593,0.034330565131148225,-0.03912851735346051
359,-0.008140049911220209,0.008499420978472732,-0.019767847716872945,0.06137695525675711,0.0072832694353543725,-0.04227589975077544,0.014020752070265338,-0.020299692268401254,-0.036394749779058225,0.014558571532619989,-0.015967865775854996,0.012014010425028846,-0.04558953846117833,-0.05714363191777093
360,-0.010657993754883695,0.01224212430250527,-0.031716592906954444,0.020449358502506808,0.016116655924215552,0.009705313681415346,-0.011762955060271536,0.004085503341835527,0.014861343172173492,-0.01736691857492676,0.002119204643670328,-0.026183589890376665,0.0013594276956485967,0.012725135962289974
361,-0.03114967865980752,-0.005419348058356158,-0.017998481469940625,-0.04480518344844054,0.004370509814983647,-0.0396123634249141,0.07089166315706791,0.001011831714845108,0.013628312740862314,-0.010066241202741188,0.011114884183163568,-0.004820957259188148,0.014684171793368879,-0.024008175152529985
362,-0.019059634311984795,0.017236681650040594,-0.03464088074010389,0.009266038863948677,-0.009623494273400411,-0.013263113864282826,0.01667115643694643,0.027885207697526167,0.019945758395855804,0.00025441751246626804,0.005586039119083374,0.011516008030535069,0.0053570323402042565,-0.008838637103283751
363,0.0037343638819557125,0.0036506246080772434,-0.01911190537716268,0.007305520993728086,-0.011247952057294078,0.011504035608556827,0.029227669282615627,-0.012823295774402044,-0.023050404063123947,-0.026229937402754457,-0.008215954031752013,-0.0019856916078544676,0.017592296220790875,-0.010562917028092157
364,0.0019262206006169166,-0.003224815791854126,-0.0351421299670403,0.013271121086743642,-0.004925935382490857,-0.0024976734851904162,-0.012305318129948296,-0.004967650826787077,-0.00022850308273622503,-0.025287101821725548,-0.006992177518434638,0.01380797155202978,0.00980039969241105,0.006923146996781368
365,0.009414629678361451,-0.003501077565848224,-0.008266730809039079,0.01564959899646433,0.025060490394834687,0.033039942684178425,-0.015918008973048438,-0.023631603343170188,-0.007363439998127166,-0.03429601772676764,0.005775963665627407,-0.050315277270017736,0.023234146664819055,-0.0038198561620255054
366,-0.005383279847104109,0.014966592859279322,-0.025111229331184433,-0.005485021630235305,0.019268308633305045,0.017104518221973813,-0.004262644744218649,-0.009699093598650713,0.019451422446196995,-0.013599862911239503,0.0036451349391505494,-0.018597701795421532,-0.0078097145239091285,0.034804229029044176
367,0.02030149631531067,-0.028293919684281157,-0.015394404290823826,-0.019063000191896915,-0.031470027624862375,0.005277082411275134,0.01379405718876111,-0.020798979556265675,0.02440871685623292,0.009406224413576258,0.02691684505333991,0.00905967787482059,-0.031194046287304274,0.00440396168500296
368,-0.02883441039680899,0.040161451642757966,0.06285528170391408,-0.031193759228472687,-0.01759784850654184,0.020761478243004932,0.014239656168485031,0.0022845471219359675,0.01934290149233045,-0.01246295826961412,-0.059796189569552446,0.002969558917980124,-0.023526061100357994,-0.02262006331708737
369,-0.0031106851957819377,-0.0036571427365096085,-0.03493613863745059,-0.0015198497935684369,-0.012718354510395376,0.0018293898963812436,0.046988436345776076,-0.007965737274027105,0.01635276648543318,-0.024753690239315507,-0.007925140811374697,0.03037561856176238,-0.014483113543894147,-0.0010615514501094284
370,-0.016731551694390397,0.018118775379635608,0.025406159140449067,0.01584699064786837,0.01887704382388716,0.027993873325840055,-0.02913314473596176,0.028202021806224314,-0.014295169054409211,0.039671916884070894,0.006721569120162367,-0.003516036252139719,0.012779264770239279,-0.010398554732609812
371,-0.042894442887543294,0.041985404795638726,0.10082057068016322,0.04957074150672867,-0.03234891846341926,-0.02491583335086068,-0.006573017017980144,-0.021603144692182698,0.037160540309020565,-0.03731784039314916,-0.03879986137160018,-0.023240119162879873,0.018590034425313463,0.024241756344612633
372,0.04637230110216723,0.029097260789492395,-0.02388624907520156,-0.003609412255253266,-0.022441729798941462,0.002082046498403107,0.012093647843172187,0.06318579718323387,0.023119295291806296,0.04393855852276447,-0.054169582136263335,-0.006682668676739385,0.006734517760968295,0.04282962993261868
373,0.007997599826707297,0.03287096360890607,-0.05441865668506968,0.02624739737780975,0.012005276327182469,-0.06526813980947281,-0.029651597382849365,-0.07840401007688158,-0.059680359075227535,0.00037607369911949514,-0.005345730688547456,-0.03443190058777107,-0.05411441301701684,0.006696518923485004
374,0.05183679479557225,0.0395821176367012,-0.005672895701087517,0.0029005797519770418,0.06402688526219512,-0.04949704653309334,-0.024651328700156083,0.06241096180199936,0.03009115877903094,-0.07105933781538111,0.04496615331745385,0.08162877335808537,-0.05721654626311887,0.02102891863825515
375,-0.013569366982570746,0.006963353999301806,0.007882259467206913,0.0162391262736061,0.027762751749218096,0.014583401584092067,-0.007199953422111889,0.004799343768728232,-0.01748599943649316,0.0015962725370711485,-0.0022669136106341866,-0.021277602844809597,0.022182029636897315,-0.014133255843692015
376,-0.007621675328076209,0.00047222100928494027,0.005799205130024141,-0.028814542057951458,0.032084389410302575,0.019453609646158818,0.000359812085449799,-0.0289929770736979,-0.011204123560480256,-0.009210953967578739,-0.02945069219695977,-0.005404259356452005,0.02566071472194962,0.03325776602250289
377,-0.0038503200217229923,0.005021815377956541,-0.01691559548910604,-0.023734872300678323,0.01524190715767605,0.010969980858309924,0.032971722213591695,-0.029367040032578846,0.005962647027817579,-0.016781976151217088,-0.015585484027865816,-0.015202950602270232,0.000647598440272462,0.030610197122927753
378,0.06441194705407205,-0.0226185002628143,-0.007801737296885204,-0.006968867529959613,-0.030521638235116846,0.003561321395514974,0.012897533883264568,0.03189681047270861,-0.010631748842295846,0.015612179883666505,-0.06317729410614653,0.012876030379662782,0.024639570891708693,0.02020499733199086
379,0.0035693510987249194,0.028071989801993172,-0.028804791016123134,0.012396603166803933,-0.005253311186923723,0.017493616891652648,0.02705075738110172,0.004217332403406891,0.016733136912082742,-0.020375493324968543,0.026649315806640064,-0.03589575046407825,-0.0016008234728113278,-0.008184309453520848
380,-0.0005834872680651385,-0.010074727329474559,-0.016427509954315134,-0.003044743588394184,-0.04383799158401064,0.01032312719058668,0.044137488113473,-0.007263967166432786,-0.020847770336065483,-0.006494041391432971,0.007051167132001476,0.029628105662584586,-0.009980084626146826,-0.0013950810321177664
381,0.021070545198613736,0.04842563168076526,0.036539179502359936,-0.06062656533834568,0.04643560730626237,-0.07146855860430906,0.020494972168898395,-0.013429597346312879,-0.06878233036576473,-0.003330796704650961,0.03916309396734403,0.002748511737633281,-0.05112570584884881,0.03780800732081302
382,0.011762675102403078,0.006127689589641089,0.011459888747927582,-0.004470599866073208,-0.004851161614036787,0.012080765188864357,-0.02506203555558331,0.01051304623028261,0.0054142275222271935,0.03340615586719573,-0.012762652458248473,0.05144183267873829,0.01119571378589323,-0.007354273430376082
383,-0.03277496794227698,-0.029605389029446177,0.019507248707152966,-0.025658726574449328,-0.0010478618134766977,-0.018215770909857043,0.03661545231934125,0.008745055806027666,-0.03080547689568518,0.016430925564048886,0.009698946550577668,0.013469230687049924,0.012769119946984202,-0.02384520464744585
384,-0.002897623706862164,-0.038664592672866656,-0.005031781478298304,-0.005988304971557931,-0.01721472216549748,0.0061456806088428005,-0.006422659125888302,-0.028690237010757128,-0.024851202071741168,-0.004849983258771069,0.011938413785786584,0.006467605303928803,-0.016506385024368065,0.01777528562619128
385,0.01150650792970426,-0.006948345197225785,0.007468965443952049,-0.027576508635042577,3.331473778316029e-05,0.003395811196117909,-0.028659506029692996,-0.010143018290266016,-0.018427057895449326,0.003866338482650197,-0.010765376540405089,0.020171978716438957,0.03452051452420257,0.010184444318623469
386,0.0024093881270884744,-0.02647488446724586,-0.0007222152174579433,-0.026728923719823744,-0.007890863969796845,0.013468286573177123,-0.007689025963308013,-0.030374537174314292,-0.008197738436192412,0.008297164343427442,-0.01023131709606597,0.028753638202854113,-0.015159189105919478,0.04052459537335851
387,-0.03798507783734123,0.010238326004462648,-0.02286307616419729,-0.032132286130758504,0.03175339556385222,-0.03069586714400289,0.02482014573392226,0.0009674429942071352,0.0150971101076442,-0.004037417398628312,0.014706295365624967,-0.030574823291293764,-0.0022269497318210263,0.019204966257545086
388,-0.0021695197071980163,0.023770452018864865,0.024823768166472766,-0.016505877308361595,0.02798624693245694,0.03108146740134731,0.02057076423570113,-0.013340629581833274,0.008388462869097616,0.013225529544618902,-0.03705115085721453,0.025638224919609275,0.022695728061534935,-0.00939224881419105
389,0.0044335139229019094,0.034690470394026306,-0.019119638160859393,-0.007644463840889842,-0.03370484119895991,0.02125851976740141,0.008633521639454815,0.0013135963145241565,-0.017347974633449607,-0.011929312652148938,0.011363524519130934,-0.0029535840858178827,0.03446549243814985,0.021512049561099873
390,0.008162034223665121,-0.02159267838338579,-0.01565976032627836,0.015005171299027748,-0.0063594887747875145,0.001311962899995122,-0.030853835167042654,-0.014868363139431564,-0.01596016555695977,-0.020584696538321342,-0.025618987692021644,0.032694755255540046,0.02885098609600353,-0.017741757084383702
391,-0.008748683814358204,0.002884645865753421,-0.019199671069893672,0.026762130031203712,-0.0055435472309066395,0.010324156814412455,0.02245483586473965,0.003483951871782988,-0.006798351614138253,-0.008664883614280253,0.0028924738960059994,0.00014991908025645885,-0.00939710139977089,-0.012235814319457314
392,0.0013289721715214757,0.031144108858119357,-0.02774922094770962,-0.01380932702668366,0.0101459960969753,0.0016454118241126085,0.0387355703008694,-0.013355212276534878,0.03728756710980532,-0.004047284523784743,-0.02196161643086526,0.020007653070070554,0.008253353701495058,-0.0036598251348642433
393,0.009084776056527199,-0.03156167281842813,0.002504556972484813,-0.00688502492492737,-0.004804763759330338,0.011881050866471864,-0.05223978798277212,-0.0013095621030022896,0.013262211541660296,0.02102539154765511,-0.006464886600887175,0.0349437172089697,-0.014889677973022453,0.02975695848646691
394,-0.0210875850856909,0.024052380409329145,-0.027637509898404713,0.007866819755460386,0.0058031210092429515,0.01918320732509901,0.029068032850687677,-0.005808057299155357,0.00610809134458265,-0.024062706893344332,0.01687969082899434,-0.03910827166720395,-0.009528280941670231,0.02031163808398824
395,0.043260256562850395,0.0037847260533213994,0.005835141999548369,-0.02330339255828464,-0.010172276930467222,0.032677322751201075,-0.02424073378040478,-0.03585899942904923,0.02595629280493554,0.007457298215393701,0.02158102030166838,-0.006190148409223361,0.017227791423351704,-0.011704654551443582
396,0.10375058681718877,-0.04814388276077087,-0.008083081668967882,0.022574039949921302,-0.043643568062579935,-0.004673066059301466,-0.005280286892618366,0.058390561697193324,0.021345073308560055,0.046406310155380735,-0.022224869458481223,-0.06413468855593268,-0.025820387609255303,0.008509490523889208
397,0.029429417284546427,-0.022988252993972745,-0.007899548803555605,-0.01720082097575385,-0.04388441563532535,0.014699826667917396,-0.0016739115867963673,-0.02436504737453384,-0.006628674538100323,0.0028582507863308252,0.019880448700444118,0.013441820408082285,-0.004977536793619186,0.005525407869351819
398,0.02727817742776322,-0.01944709445148388,0.012556252956595272,-0.04140409281442994,0.010901944524785784,0.03722923564115118,0.009600483465561353,-0.049230719937661066,0.021998246090823292,8.793537207582519e-05,0.010401693949751285,-0.01878850147406773,-0.018537482911318983,0.026981674472238912
399,-0.0016672830419611534,0.0019891157787721753,-0.01764541635272956,-0.019393172545831876,-0.0012317380407929207,0.011945637889861577,0.007497596554201786,-0.0108036070757972,0.029283104088696995,0.0013849512736253506,0.01739603425281019,-0.021263266175267054,-0.019013927150198,0.023092730111683096
400,-0.019354503431150832,0.016802902604861815,-0.027990481483149247,0.005121057379254248,-0.0029139352067776222,0.011849095249726709,0.06930040022953766,-0.007994138088582837,-0.00807198692732612,-0.036939563175830484,0.0030506641710087226,-0.01217247401749953,-0.004247435147711749,-0.0039499095824997495
401,0.017854101369927218,0.008959537397790882,0.008064406429630423,0.005933161046521663,-0.007319651346710578,0.01671240462031819,0.013959766031411185,0.004913298740433957,0.01362711608013301,0.011622001982485084,0.01622575668460798,0.0064307244331026124,0.01789985170711647,-0.052741809782155626
402,-0.0023141353189302595,0.0395796459361097,0.08887692443100076,-0.027581514370764577,0.018858681377472822,-0.02069316965155262,-0.021146251279418493,0.04770681060149029,0.00796764225258863,-0.06989062932450164,-0.014430719622176081,0.024480673703189074,-0.09318737840865882,0.015282274958310525
